12913328	/m/02xcrn3	Matilda's Legacy	1915-05-18			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
20904399	/m/05b4y3s	Pal Do Pal Ka Saath				{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{}
180912	/m/018q8h	Theodora Goes Wild	1936-11-12		94.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/06qm3": "Screwball comedy", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
23959320	/m/076xwjh	War Wolves	2009		104.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror"}
17225987	/m/043md79	Shubho Mahurat	2003		150.0	{"/m/01c7y": "Bengali Language"}	{"/m/03rk0": "India"}	{"/m/0lsxr": "Crime Fiction", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama"}
28871377	/m/09rlntx	Top o' the Morning	1949-08-31		100.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy", "/m/04t36": "Musical"}
4541049	/m/0c7xzl	The Dead Next Door	1988		84.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0cq22f9": "Action Thrillers", "/m/03npn": "Horror", "/m/03btsm8": "Action/Adventure", "/m/0jb4p32": "Zombie Film", "/m/02kdv5l": "Action"}
32490842	/m/0h1g2b4	Malibu Shark Attack	2009-07-25		86.0	{}	{}	{"/m/01jfsb": "Thriller", "/m/06n90": "Science Fiction", "/m/03npn": "Horror", "/m/015w9s": "Television movie"}
30775450	/m/0gfd28n	Ali's Eight Days	2009-05-08		107.0	{}	{}	{"/m/07s9rl0": "Drama"}
1681132	/m/05my53	Harlem Nights	1989-11-17	60864870	115.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0hj3m_x": "Crime Comedy", "/m/01t_vv": "Comedy-drama", "/m/03btsm8": "Action/Adventure", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0gw5w78": "Gangster Film", "/m/02kdv5l": "Action"}
383455	/m/021x74	The Devil in Miss Jones	1973	15000000	62.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01pxyy": "Hardcore pornography", "/m/06b0n3": "Sexploitation", "/m/02nxfrh": "Adult", "/m/01jk9n": "Pornographic movie"}
31372259	/m/0gl0h2v	Caillou's Holiday Movie	2003-10-07		72.0	{}	{}	{"/m/0hqxf": "Family Film", "/m/0hcr": "Animation"}
8160070	/m/026trcp	Dil Tera Aashiq	1993-10-05		145.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
8891457	/m/027njp3	Mame	1974-03-07		131.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/01z4y": "Comedy", "/m/0220p9g": "Musical comedy"}
35886865	/m/09rmlf5	Ace of Aces	1933-10-20		144.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/082gq": "War film"}
1660125	/m/05lfgw	Martin Lawrence Live: Runteldat	2002-08-02	19184820	103.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03bxz7": "Biographical film", "/m/01z4y": "Comedy", "/m/0q00t": "Stand-up comedy", "/m/0jtdp": "Documentary"}
33002334	/m/0h54ks4	Jab Yaad Kisi Ki Aati Hai	1967			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/0hqxf": "Family Film", "/m/02l7c8": "Romance Film"}
20903099	/m/059_zx9	Kora Badan	1974			{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
496401	/m/02hds1	Forbidden Zone	1980		73.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0gf28": "Parody", "/m/01jfsb": "Thriller", "/m/06n90": "Science Fiction", "/m/03k9fj": "Adventure", "/m/073_6": "Surrealism", "/m/01g6gs": "Black-and-white", "/m/0220p9g": "Musical comedy", "/m/01q03": "Cult", "/m/02n4kr": "Mystery", "/m/04t36": "Musical", "/m/01z4y": "Comedy"}
25034749	/m/09g7_cy	Aattanayagan	2010			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/02kdv5l": "Action", "/m/01z4y": "Comedy"}
3628560	/m/09qycb	Catch-22	1970-06-24		122.0	{"/m/02bjrlw": "Italian Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01fc50": "Anti-war", "/m/0hj3n0w": "Ensemble Film", "/m/060__y": "Film adaptation", "/m/073_6": "Surrealism", "/m/04xvlr": "Period piece", "/m/06nbt": "Satire", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/082gq": "War film", "/m/0vgkd": "Black comedy"}
7871980	/m/026h0kv	Call Me Claus	2001-12-02		89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3myq": "Children's/Family", "/m/02h8pkk": "Family Drama", "/m/0hj3n6r": "Holiday Film", "/m/0bwgnb": "Christmas movie", "/m/07s9rl0": "Drama", "/m/0hqxf": "Family Film"}
2254896	/m/06zl9w	Helen of Troy	1956-01-26	3200000	116.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0f8l9c": "France", "/m/03rjj": "Italy"}	{"/m/03k9fj": "Adventure", "/m/06l3bl": "Epic", "/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/082gq": "War film", "/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action"}
3589259	/m/09nd86	Second Name	2002-11-15		93.0	{"/m/02h40lc": "English Language"}	{"/m/06mkj": "Spain"}	{"/m/01jfsb": "Thriller", "/m/03npn": "Horror", "/m/09blyk": "Psychological thriller"}
12099955	/m/02vpvxm	Filth and Wisdom	2008	354628	81.0	{"/m/0cjk9": "Ukrainian Language", "/m/02h40lc": "English Language", "/m/06b_j": "Russian Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0hj3n0w": "Ensemble Film", "/m/0219x_": "Indie", "/m/01t_vv": "Comedy-drama", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/02l7c8": "Romance Film"}
9632641	/m/02pmk0h	Las Aventuras de Tremendo			95.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/04t36": "Musical", "/m/01z4y": "Comedy", "/m/03k9fj": "Adventure"}
7508071	/m/0b73q6z	Blood Into Wine	2010		100.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/0jtdp": "Documentary"}
32484080	/m/0h1fdw9	Tulku			75.0	{}	{}	{"/m/0jtdp": "Documentary"}
4320144	/m/0bwxyd	Leadbelly	1976-05-28		126.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/017fp": "Biography", "/m/09n5t_": "Americana", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/0hj3mws": "Biopic [feature]", "/m/03bxz7": "Biographical film", "/m/02wtdkf": "Musical Drama"}
33807775	/m/0hhs7fp	Buddy's Day Out				{"/m/02h40lc": "English Language"}	{}	{"/m/02hmvc": "Short Film", "/m/05p553": "Comedy film", "/m/0hqxf": "Family Film", "/m/0hcr": "Animation"}
32855103	/m/0h3nt33	The Dog of Flanders			103.0	{}	{}	{"/m/0jxy": "Anime"}
20053892	/m/04y991f	Victoria Day	2009-01-17		82.0	{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/01z02hx": "Sports", "/m/07s9rl0": "Drama", "/m/04xvlr": "Period piece", "/m/01j1n2": "Coming of age", "/m/0219x_": "Indie"}
33610926	/m/025tsbx	A Chinese Ghost Story II	1990		104.0	{"/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/03npn": "Horror", "/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/01hmnh": "Fantasy", "/m/04t2t": "Martial Arts Film", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/02kdv5l": "Action", "/m/0gw5qqq": "Chinese Movies"}
28299508	/m/0cnxrwy	Submarine X-1	1969-06-23		90.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/082gq": "War film"}
25436873	/m/09k6d04	Paranormal Entity	2009		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror", "/m/0c3351": "Suspense"}
9993006	/m/06_yb7j	Ufa con el sexo	1968		74.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/07s9rl0": "Drama"}
24030176	/m/07kbtrw	Friends	1993-05-22		112.0	{"/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/0hzlz": "South Africa", "/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama"}
19442420	/m/04n6h0f	Nobelity	2006		85.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0jtdp": "Documentary"}
17038375	/m/0416dv9	Zombie! vs. Mardi Gras	1999-09-09		72.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
2372989	/m/0779l0	In Country	1989-09-29	3532000	120.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02h8pkk": "Family Drama", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/082gq": "War film", "/m/01j1n2": "Coming of age", "/m/02l7c8": "Romance Film"}
3910693	/m/0b6dvr	Aks	2001-07-13		184.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03npn": "Horror", "/m/01chg": "Bollywood"}
35766264	/m/09rr357	Golden Girl	1951-11-01	1500000	108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical"}
14290620	/m/03c_klg	Clubs Are Trump	1917-11-18			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
26953458	/m/0bs3f54	21 and a Wake-Up				{}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/082gq": "War film"}
6540478	/m/0g9kb0	Ravished Armenia	1918			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
9960168	/m/02py4nx	Ménage	1986-04-23		84.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/0hn10": "LGBT", "/m/06cvj": "Romantic comedy", "/m/03q4nz": "World cinema", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
2823502	/m/084_53	Self Destruction				{}	{}	{}
9265053	/m/02826rh	Neel Kamal	1947-03-24		116.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
21182231	/m/05b_19m	Ano hata o ute			62.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies", "/m/01g6gs": "Black-and-white"}
2168278	/m/06ry6v	The Stone Tape				{}	{}	{"/m/07s9rl0": "Drama", "/m/06n90": "Science Fiction", "/m/03npn": "Horror"}
14737321	/m/03gw3dg	Gasolin'	2006-03-09		92.0	{"/m/0295r": "Danish Language"}	{"/m/0k6nt": "Denmark"}	{"/m/0jtdp": "Documentary"}
16902655	/m/0411p66	Bereft	2004		98.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/068d7h": "Romantic drama", "/m/015w9s": "Television movie", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
15523657	/m/03md4bc	Bluff			88.0	{"/m/064_8sq": "French Language"}	{"/m/0d060g": "Canada"}	{"/m/01z4y": "Comedy"}
14612521	/m/03gqkxz	Names in Marble	2002-11-01		95.0	{"/m/02s2l": "Estonian Language"}	{"/m/02vzc": "Finland", "/m/02kmm": "Estonia"}	{"/m/082gq": "War film"}
32969212	/m/0h523jc	Tea for Two Hundred				{}	{}	{"/m/02hmvc": "Short Film"}
12845984	/m/02x7c9w	The Trap	1922-05-09		60.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0hfjk": "Western", "/m/01g6gs": "Black-and-white"}
18020979	/m/047ssnx	Bhoomiyile Rajakkanmar	1987			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
23258150	/m/065ynzy	Lost Holiday	2007-12-08		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
18435298	/m/04f10b5	One More Kiss	2000-02-18		98.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom", "/m/06q1r": "Scotland"}	{"/m/01t_vv": "Comedy-drama", "/m/07s9rl0": "Drama", "/m/04gm78f": "Medical fiction", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/0q9mp": "Tragicomedy"}
6218427	/m/0fxcn5	Moving McAllister	2007	42538	89.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/04228s": "Road movie", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
29157534	/m/0dlm8ps	The Barrier	1926			{"/m/06ppq": "Silent film"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film"}
14737326	/m/03gw3dt	Sam's Son	1984-08-17		104.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
4254373	/m/0bsl84	Phantom Quest Corp	1994		30.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/02hmvc": "Short Film", "/m/01hmnh": "Fantasy", "/m/05p553": "Comedy film", "/m/03npn": "Horror", "/m/0hcr": "Animation"}
33774989	/m/0bvbv3c	Cold Heaven	1991		102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/0219x_": "Indie", "/m/0fdjb": "Supernatural", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation"}
6193473	/m/025tsb4	A Chinese Ghost Story III	1991		106.0	{"/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/04t2t": "Martial Arts Film", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/0gw5qqq": "Chinese Movies"}
20774714	/m/056k77g	Fist of the North Star	1986-03-08		105.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/06n90": "Science Fiction", "/m/0gw5n2f": "Japanese Movies", "/m/03q4nz": "World cinema", "/m/0hcr": "Animation", "/m/04t2t": "Martial Arts Film", "/m/01hmnh": "Fantasy", "/m/02kdv5l": "Action", "/m/0jxy": "Anime"}
21134894	/m/0crtr5v	North Station	2000		112.0	{}	{"/m/0d060g": "Canada"}	{"/m/0hqxf": "Family Film", "/m/01z4y": "Comedy"}
12072663	/m/02vnx6w	Buckskin	1968		58.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western"}
7685801	/m/0kvf7j	Spookley the Square Pumpkin	2004		45.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01zhp": "Computer Animation", "/m/0bj8m2": "Children's", "/m/0hj3n6r": "Holiday Film", "/m/0hj3myq": "Children's/Family"}
20066135	/m/04yd_w6	Lust for Gold	1949-06-10		89.0	{"/m/04306rv": "German Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0hfjk": "Western"}
20642563	/m/051wn2m	Topless	2008		108.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/0gw5n2f": "Japanese Movies"}
3028833	/m/08ln0f	The Last Ride	2004		105.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/015w9s": "Television movie", "/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/02wtdps": "Crime Thriller", "/m/02kdv5l": "Action"}
1023043	/m/03_45t	Olive, the Other Reindeer	1999-12-17			{}	{"/m/09c7w0": "United States of America"}	{"/m/0bwgnb": "Christmas movie", "/m/0hj3myc": "Children's Fantasy", "/m/0hj3myq": "Children's/Family"}
24551220	/m/0807c3h	Brazil	1944-11-30		91.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/06qm3": "Screwball comedy", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
19743904	/m/04n2f2y	Rettai Vaal Kuruvi	1987			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/01z4y": "Comedy"}
704961	/m/0347wx	Speakeasy	2002		86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
23229518	/m/09sl8h7	The Unnamable II: The Statement of Randolph Carter	1993		102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror"}
11417077	/m/02rbrh5	The Flying Cat	1952-01-12			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
7347460	/m/0kv5jb	We're Not Dressing	1934-04-26		77.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3n0w": "Ensemble Film", "/m/04t36": "Musical", "/m/01z4y": "Comedy", "/m/0220p9g": "Musical comedy"}
6123681	/m/0fr8y1	Koko: A Talking Gorilla	1978		80.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language", "/m/0my5": "American Sign Language"}	{"/m/0f8l9c": "France", "/m/09c7w0": "United States of America"}	{"/m/03q4nz": "World cinema", "/m/0jtdp": "Documentary"}
28870327	/m/0dd8qy8	Air Cadet	1951-06-29		94.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
11439529	/m/02rcnxv	Costa!	2001-03-01		95.0	{"/m/02bv9": "Dutch Language"}	{"/m/059j2": "Netherlands"}	{"/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy"}
2701438	/m/07yw5c	Look Both Ways	2005-08-18	2490011	100.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia", "/m/0ctw_b": "New Zealand"}	{"/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
6309811	/m/0g0gft	Living Dead Lock Up	2005-11-29		62.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/05c3mp2": "Prison film", "/m/03npn": "Horror"}
26361613	/m/0bbzzwz	Journey Through Rosebud	1972-03-02		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama"}
236497	/m/01jbbb	Knighty Knight Bugs	1958-08-23			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
32103148	/m/0gx26fl	Curiosity & the Cat			80.0	{}	{"/m/0345h": "Germany"}	{}
10770360	/m/02qpg8n	Mes petites amoureuses			123.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/07s9rl0": "Drama"}
21032415	/m/05b6f0y	Destry	1954	1500000	95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western"}
20415106	/m/04_14mk	Overture	1958		10.0	{"/m/02bjrlw": "Italian Language"}	{"/m/0d060g": "Canada"}	{"/m/02hmvc": "Short Film", "/m/0jtdp": "Documentary"}
23967551	/m/076xthx	Vedigundu Murugesan	2009-07-17			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/01z4y": "Comedy"}
31402302	/m/0gkz4ws	Madanamala	1948			{"/m/07c9s": "Tamil Language"}	{}	{}
15081539	/m/03hgwqq	The Grinning Granger	1920-10-09		20.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0hfjk": "Western", "/m/01g6gs": "Black-and-white", "/m/0219x_": "Indie"}
13814165	/m/03ck20l	Meet the Spartans	2008-01-24	84646831	86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/0gf28": "Parody", "/m/04xvlr": "Period piece", "/m/01lmb_": "Sword and Sandal", "/m/01z4y": "Comedy", "/m/082gq": "War film"}
19583175	/m/04n3lf7	Play the Game	2009-02-27	659483	105.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/01t_vv": "Comedy-drama", "/m/0219x_": "Indie", "/m/05p553": "Comedy film"}
7800159	/m/026dfz5	Full Grown Men	2006-04-27		78.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
29117095	/m/0dlk803	Miente	2009		94.0	{"/m/06nm1": "Spanish Language"}	{}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
5657109	/m/0dymjm	A.D.	1985-03-31		50.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04p5fxn": "Christian film", "/m/04xvh5": "Costume drama"}
17638129	/m/0465rg5	Prisoner Queen	2007		86.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia"}	{"/m/0vgkd": "Black comedy", "/m/07s9rl0": "Drama"}
15898293	/m/03qf9p6	The Hawk's Trail	1919-12-13			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/06ppq": "Silent film", "/m/01g6gs": "Black-and-white"}
19828754	/m/04q0_6d	The Curse of the Living Corpse	1963		162.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/03npn": "Horror"}
22644825	/m/05zhmkq	Intensive Care	1991-11-01		91.0	{"/m/02bv9": "Dutch Language", "/m/02h40lc": "English Language"}	{"/m/059j2": "Netherlands"}	{"/m/01jfsb": "Thriller", "/m/02kdv5l": "Action", "/m/03npn": "Horror"}
24318106	/m/07s4jwg	Drogi	2009			{"/m/07c9s": "Tamil Language"}	{}	{"/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
896237	/m/03mqwt	The Wrong Trousers	1993-12-26		29.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/0gf28": "Parody", "/m/0hj3m_x": "Crime Comedy", "/m/0hj3myq": "Children's/Family", "/m/06qln": "Stop motion", "/m/0hcr": "Animation", "/m/02hmvc": "Short Film", "/m/01hmnh": "Fantasy", "/m/01z4y": "Comedy"}
3260200	/m/091wp0	Bugs Bunny's Christmas Carol	1979		8.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/0hcr": "Animation"}
35935071	/m/0jwsfxg	Blood Ties	2013			{"/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
9993007	/m/06_yb7y	Palo y hueso	1968		70.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/07s9rl0": "Drama"}
1301789	/m/04r5sp	M	1951-06-10		86.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0jdm8": "Remake", "/m/09blyk": "Psychological thriller", "/m/02xh1": "Film noir"}
24436019	/m/080d7z_	My Backyard Was A Mountain	2005			{}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hqxf": "Family Film", "/m/07s9rl0": "Drama"}
20114060	/m/026r390	Idhu Malai Nerathu Mayakkam	2011			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/02l7c8": "Romance Film", "/m/07s9rl0": "Drama"}
3546329	/m/09kq5j	Alias Jesse James	1959-03-20		92.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/06qm3": "Screwball comedy", "/m/01z4y": "Comedy", "/m/0hj3mzj": "Comedy Western"}
21930164	/m/05p9cwd	Bus Riley's Back in Town	1965-04-07		93.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02l7c8": "Romance Film", "/m/01lrrt": "Melodrama", "/m/07s9rl0": "Drama"}
13414238	/m/03c4kf7	A Step Away	1980		120.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada", "/m/05r7t": "Puerto Rico"}	{"/m/0jtdp": "Documentary"}
26353271	/m/04j2939	I Proud to Be an Indian	2004		145.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
30607953	/m/0g9ygyw	High School Debut				{}	{}	{"/m/02l7c8": "Romance Film", "/m/05p553": "Comedy film"}
